snapshot_id,product_id,date_id,warehouse_id,snapshot_date,opening_stock,closing_stock,avg_stock_value,stock_age_days,is_dead_stock,holding_cost
INV-2024-00506,PRD-011,2024-02-29,WH-03,2024-02-29,871,954,108528.0,79.0,0,2170.56
INV-2024-00507,PRD-011,2024-03-31,WH-03,2024-03-31,954,1021,117572.0,79.0,0,2351.44
INV-2024-00508,PRD-011,2024-04-30,WH-03,2024-04-30,1021,1083,149993.97,79.0,0,2999.88
INV-2024-00509,PRD-011,2024-05-31,WH-03,2024-05-31,1083,1094,166484.83,79.0,0,3329.7
INV-2024-00510,PRD-011,2024-06-30,WH-03,2024-06-30,1094,1122,159146.33,79.0,0,3182.93
INV-2024-00511,PRD-011,2024-07-31,WH-03,2024-07-31,1122,1097,132090.0,79.0,0,2641.8
INV-2024-00512,PRD-011,2024-08-31,WH-03,2024-08-31,1097,1090,130186.0,79.0,0,2603.72
INV-2024-00513,PRD-011,2024-09-30,WH-03,2024-09-30,1090,1172,134589.0,79.0,0,2691.78
INV-2024-00514,PRD-011,2024-10-31,WH-03,2024-10-31,1172,1191,140658.0,79.0,0,2813.16
INV-2024-00515,PRD-011,2024-11-30,WH-03,2024-11-30,1191,1258,145656.0,79.0,0,2913.12
INV-2024-00516,PRD-011,2024-12-31,WH-03,2024-12-31,1258,1275,150654.0,79.0,0,3013.08
INV-2024-00517,PRD-011,2024-01-31,WH-04,2024-01-31,1132,1221,169932.0,24.0,0,3398.64
INV-2024-00518,PRD-011,2024-02-29,WH-04,2024-02-29,1221,1217,168208.41499999998,24.0,0,3522.91
INV-2024-00519,PRD-011,2024-03-31,WH-04,2024-03-31,1217,1167,172244.0,24.0,0,3444.88
INV-2024-00520,PRD-011,2024-04-30,WH-04,2024-04-30,1167,1206,214830.65,24.0,0,4296.61
INV-2024-00521,PRD-011,2024-05-31,WH-04,2024-05-31,1206,1193,210897.34,24.0,0,4217.95
INV-2024-00522,PRD-011,2024-06-30,WH-04,2024-06-30,1193,1281,229940.01,24.0,0,4598.8
INV-2024-00523,PRD-011,2024-07-31,WH-04,2024-07-31,1281,1307,186983.0,24.0,0,3739.66
INV-2024-00524,PRD-011,2024-08-31,WH-04,2024-08-31,1307,1234,185393.5,24.0,0,3707.87
INV-2024-00525,PRD-011,2024-09-30,WH-04,2024-09-30,1259,1342,187850.0,24.0,0,3757.0
INV-2024-00526,PRD-011,2024-10-31,WH-04,2024-10-31,1342,1301,191029.0,24.0,0,3820.58
INV-2024-00527,PRD-011,2024-11-30,WH-04,2024-11-30,1301,1255,184671.0,24.0,0,3693.42
INV-2024-00528,PRD-011,2024-12-31,WH-04,2024-12-31,1255,1342,187561.0,24.0,0,3751.22
INV-2024-00529,PRD-012,2024-01-31,WH-01,2024-01-31,1691,1770,95150.0,17.0,0,1903.0
INV-2024-00530,PRD-012,2024-02-29,WH-01,2024-02-29,1770,1803,98230.0,56.0,0,1964.6
INV-2024-00531,PRD-012,2024-03-31,WH-01,2024-03-31,1803,1817,99550.0,17.0,0,1991.0
INV-2024-00532,PRD-012,2024-04-30,WH-01,2024-04-30,1817,1829,123957.67,17.0,0,2479.15
INV-2024-00533,PRD-012,2024-05-31,WH-01,2024-05-31,1829,1234,111951.99,17.0,0,2239.04
INV-2024-00534,PRD-012,2024-06-30,WH-01,2024-06-30,1795,1887,120930.39,17.0,0,2418.61
INV-2024-00535,PRD-012,2024-07-31,WH-01,2024-07-31,1887,1930,104940.0,17.0,0,2098.8
INV-2024-00536,PRD-012,2024-08-31,WH-01,2024-08-31,1930,1974,107360.0,17.0,0,2147.2
INV-2024-00537,PRD-012,2024-09-30,WH-01,2024-09-30,1974,1972,108515.0,17.0,0,2170.3
INV-2024-00538,PRD-012,2024-10-31,WH-01,2024-10-31,1972,1990,108955.0,17.0,0,2179.1
INV-2024-00539,PRD-012,2024-11-30,WH-01,2024-11-30,1990,2001,109780.0,17.0,0,2195.6
INV-2024-00540,PRD-012,2024-12-31,WH-01,2024-12-31,2001,2028,110770.0,56.0,0,2215.4
INV-2024-00541,PRD-012,2024-01-31,WH-02,2024-01-31,1760,1785,116952.0,79.0,0,2339.04
INV-2024-00542,PRD-012,2024-02-29,WH-02,2024-02-29,1785,1769,117282.0,79.0,0,2345.64
INV-2024-00543,PRD-012,2024-03-31,WH-02,2024-03-31,1769,1719,115104.0,79.0,0,2302.08
INV-2024-00544,PRD-012,2024-04-30,WH-02,2024-04-30,1719,1708,140762.38,79.0,0,2815.25
INV-2024-00545,PRD-012,2024-05-31,WH-02,2024-05-31,1708,1717,143315.18,79.0,0,2866.3
INV-2024-00546,PRD-012,2024-06-30,WH-02,2024-06-30,1717,1738,144337.8,79.0,0,2886.76
INV-2024-00547,PRD-012,2024-07-31,WH-02,2024-07-31,1738,1701,113520.0,79.0,0,2270.4
INV-2024-00548,PRD-012,2024-08-31,WH-02,2024-08-31,1701,1710,112596.0,79.0,0,2251.92
INV-2024-00549,PRD-012,2024-09-30,WH-02,2024-09-30,1710,1689,112200.0,79.0,0,2244.0
INV-2024-00550,PRD-012,2024-10-31,WH-02,2024-10-31,1689,1673,110946.0,79.0,0,2218.92
INV-2024-00551,PRD-012,2024-11-30,WH-02,2024-11-30,1673,1627,108900.0,79.0,0,2178.0
INV-2024-00552,PRD-012,2024-12-31,WH-02,2024-12-31,1627,1659,108438.0,79.0,0,2168.76
INV-2024-00553,PRD-012,2024-01-31,WH-03,2024-01-31,831,869,65450.0,30.0,0,1309.0
INV-2024-00554,PRD-012,2024-02-29,WH-03,2024-02-29,869,860,66528.0,30.0,0,1330.56
INV-2024-00555,PRD-012,2024-03-31,WH-03,2024-03-31,860,898,67683.0,30.0,0,1353.66
INV-2024-00556,PRD-012,2024-04-30,WH-03,2024-04-30,898,993,92022.75,30.0,0,1840.45
INV-2024-00557,PRD-012,2024-05-31,WH-03,2024-05-31,993,981,94448.25,30.0,0,1888.97
INV-2024-00558,PRD-012,2024-06-30,WH-03,2024-06-30,981,962,89254.16,30.0,0,1785.08
INV-2024-00559,PRD-012,2024-07-31,WH-03,2024-07-31,962,1008,75845.0,30.0,0,1516.9
INV-2024-00560,PRD-012,2024-08-31,WH-03,2024-08-31,1008,980,76538.0,30.0,0,1530.76
INV-2024-00561,PRD-012,2024-09-30,WH-03,2024-09-30,980,992,75922.0,30.0,0,1518.44
INV-2024-00562,PRD-012,2024-10-31,WH-03,2024-10-31,992,1084,79926.0,30.0,0,1598.52
INV-2024-00563,PRD-012,2024-11-30,WH-03,2024-11-30,1084,1178,87087.0,30.0,0,1741.74
INV-2024-00564,PRD-012,2024-12-31,WH-03,2024-12-31,1178,1180,90783.0,30.0,0,1815.66
INV-2024-00565,PRD-012,2024-01-31,WH-04,2024-01-31,2820,2903,267597.0,55.0,0,5351.94
INV-2024-00566,PRD-012,2024-02-29,WH-04,2024-02-29,2903,2919,272178.5,55.0,0,5443.57
INV-2024-00567,PRD-012,2024-03-31,WH-04,2024-03-31,2919,3003,276853.5,55.0,0,5537.07
INV-2024-00568,PRD-012,2024-04-30,WH-04,2024-04-30,3003,2994,316152.25,55.0,0,6323.05
INV-2024-00569,PRD-012,2024-05-31,WH-04,2024-05-31,2994,2958,354978.36,55.0,0,7099.57
INV-2024-00570,PRD-012,2024-06-30,WH-04,2024-06-30,2958,2940,332723.06,55.0,0,6654.46
INV-2024-00571,PRD-012,2024-07-31,WH-04,2024-07-31,2940,2927,274329.0,55.0,0,5486.58
INV-2024-00572,PRD-012,2024-08-31,WH-04,2024-08-31,2927,2973,275825.0,55.0,0,5516.5
INV-2024-00573,PRD-012,2024-09-30,WH-04,2024-09-30,2973,2955,277134.0,55.0,0,5542.68
INV-2024-00574,PRD-012,2024-10-31,WH-04,2024-10-31,2955,2990,277882.0,55.0,0,5557.64
INV-2024-00575,PRD-012,2024-11-30,WH-04,2024-11-30,2990,3005,280313.0,55.0,0,5606.26
INV-2024-00576,PRD-012,2024-12-31,WH-04,2024-12-31,3005,2964,279004.0,55.0,0,5580.08
INV-2024-00577,PRD-013,2024-01-31,WH-01,2024-01-31,1264,1331,97350.0,78.0,0,1947.0
INV-2024-00578,PRD-013,2024-02-29,WH-01,2024-02-29,1331,1318,99300.0,78.0,0,1986.0
INV-2024-00579,PRD-013,2024-03-31,WH-01,2024-03-31,1318,1408,102225.0,78.0,0,2044.5
INV-2024-00580,PRD-013,2024-04-30,WH-01,2024-04-30,1408,1404,133846.68,78.0,0,2676.93
INV-2024-00581,PRD-013,2024-05-31,WH-01,2024-05-31,1404,1368,130920.77,78.0,0,2618.42
INV-2024-00582,PRD-013,2024-06-30,WH-01,2024-06-30,1368,1322,120774.76,78.0,0,2415.5
INV-2024-00583,PRD-013,2024-07-31,WH-01,2024-07-31,1322,1339,99750.0,56.0,0,1995.0
INV-2024-00584,PRD-013,2024-08-31,WH-01,2024-08-31,1339,1364,101400.0,78.0,0,2028.0
INV-2024-00585,PRD-013,2024-09-30,WH-01,2024-09-30,1364,1443,105300.0,78.0,0,2106.0
INV-2024-00586,PRD-013,2024-10-31,WH-01,2024-10-31,1443,1487,109875.0,78.0,0,2197.5
INV-2024-00587,PRD-013,2024-11-30,WH-01,2024-11-30,1487,1551,113925.0,78.0,0,2278.5
INV-2024-00588,PRD-013,2024-12-31,WH-01,2024-12-31,1551,1536,115800.0,78.0,0,2316.0
INV-2024-00589,PRD-013,2024-01-31,WH-02,2024-01-31,548,645,53640.0,31.0,0,1072.8
INV-2024-00590,PRD-013,2024-02-29,WH-02,2024-02-29,645,605,56250.0,31.0,0,1125.0
INV-2024-00591,PRD-013,2024-03-31,WH-02,2024-03-31,605,628,55440.0,31.0,0,1108.8
INV-2024-00592,PRD-013,2024-04-30,WH-02,2024-04-30,628,681,71613.69,31.0,0,1432.27
INV-2024-00593,PRD-013,2024-05-31,WH-02,2024-05-31,681,653,71579.84,31.0,0,1431.6
INV-2024-00594,PRD-013,2024-06-30,WH-02,2024-06-30,653,648,71544.92,31.0,0,1430.9
INV-2024-00595,PRD-013,2024-07-31,WH-02,2024-07-31,648,738,62370.0,31.0,0,1247.4
INV-2024-00596,PRD-013,2024-08-31,WH-02,2024-08-31,738,791,68760.0,31.0,0,1375.2
INV-2024-00597,PRD-013,2024-09-30,WH-02,2024-09-30,791,851,73890.0,31.0,0,1477.8
INV-2024-00598,PRD-013,2024-10-31,WH-02,2024-10-31,851,904,79020.0,31.0,0,1580.4
INV-2024-00599,PRD-013,2024-11-30,WH-02,2024-11-30,904,913,81720.0,31.0,0,1634.4
INV-2024-00600,PRD-013,2024-12-31,WH-02,2024-12-31,913,962,84420.0,31.0,0,1688.4
INV-2024-00601,PRD-013,2024-01-31,WH-03,2024-01-31,1447,1433,132383.725,9.0,0,3024.0
INV-2024-00602,PRD-013,2024-02-29,WH-03,2024-02-29,1433,1454,151620.0,9.0,0,3032.4
INV-2024-00603,PRD-013,2024-03-31,WH-03,2024-03-31,1454,1530,156660.0,9.0,0,3133.2
INV-2024-00604,PRD-013,2024-04-30,WH-03,2024-04-30,1530,1585,205182.65,9.0,0,4103.65
INV-2024-00605,PRD-013,2024-05-31,WH-03,2024-05-31,1585,1565,201979.6,9.0,0,4039.59
INV-2024-00606,PRD-013,2024-06-30,WH-03,2024-06-30,1565,1565,204960.74,9.0,0,4099.21
INV-2024-00607,PRD-013,2024-07-31,WH-03,2024-07-31,1565,1554,163800.0,9.0,0,3276.0
INV-2024-00608,PRD-013,2024-08-31,WH-03,2024-08-31,1554,1544,162645.0,9.0,0,3252.9
INV-2024-00609,PRD-013,2024-09-30,WH-03,2024-09-30,1544,1504,160020.0,9.0,0,3200.4
INV-2024-00610,PRD-013,2024-10-31,WH-03,2024-10-31,1504,1454,155295.0,9.0,0,3105.9
INV-2024-00611,PRD-013,2024-11-30,WH-03,2024-11-30,1454,1449,152460.0,9.0,0,3049.2
INV-2024-00612,PRD-013,2024-12-31,WH-03,2024-12-31,1449,1499,154770.0,9.0,0,3095.4
INV-2024-00613,PRD-013,2024-01-31,WH-04,2024-01-31,1885,1891,240720.0,40.0,0,4814.4
INV-2024-00614,PRD-013,2024-02-29,WH-04,2024-02-29,1891,1841,237915.0,40.0,0,4758.3
INV-2024-00615,PRD-013,2024-03-31,WH-04,2024-03-31,1841,1853,132383.725,40.0,0,4709.85
INV-2024-00616,PRD-013,2024-04-30,WH-04,2024-04-30,1853,1234,270920.13,40.0,0,5418.4
INV-2024-00617,PRD-013,2024-05-31,WH-04,2024-05-31,1857,1949,286257.95,40.0,0,5725.16
INV-2024-00618,PRD-013,2024-06-30,WH-04,2024-06-30,1949,1951,290155.18,40.0,0,5803.1
INV-2024-00619,PRD-013,2024-07-31,WH-04,2024-07-31,1951,1957,249135.0,56.0,0,4982.7
INV-2024-00620,PRD-013,2024-08-31,WH-04,2024-08-31,1957,2023,253725.0,40.0,0,5074.5
INV-2024-00621,PRD-013,2024-09-30,WH-04,2024-09-30,2023,2007,256912.5,40.0,0,5138.25
INV-2024-00622,PRD-013,2024-10-31,WH-04,2024-10-31,2007,2019,256657.5,40.0,0,5133.15
INV-2024-00623,PRD-013,2024-11-30,WH-04,2024-11-30,2019,1993,255765.0,40.0,0,5115.3
INV-2024-00624,PRD-013,2024-12-31,WH-04,2024-12-31,1993,2032,256530.0,40.0,0,5130.6
INV-2024-00625,PRD-014,2024-01-31,WH-01,2024-01-31,824,864,110544.0,6.0,0,1012.8
INV-2024-00626,PRD-014,2024-02-29,WH-01,2024-02-29,864,1234,50820.0,6.0,0,1016.4
INV-2024-00627,PRD-014,2024-03-31,WH-01,2024-03-31,830,907,52080.0,6.0,0,1041.6
INV-2024-00628,PRD-014,2024-04-30,WH-01,2024-04-30,907,964,72028.0,6.0,0,1440.56
INV-2024-00629,PRD-014,2024-05-31,WH-01,2024-05-31,964,938,68453.37,6.0,0,1369.07
INV-2024-00630,PRD-014,2024-06-30,WH-01,2024-06-30,938,975,110544.0,6.0,0,2210.88
INV-2024-00631,PRD-014,2024-07-31,WH-01,2024-07-31,975,953,110544.0,6.0,0,2210.88
INV-2024-00632,PRD-014,2024-08-31,WH-01,2024-08-31,953,965,57540.0,6.0,0,1150.8
INV-2024-00633,PRD-014,2024-09-30,WH-01,2024-09-30,965,1064,60840.0,6.0,0,1216.8
INV-2024-00634,PRD-014,2024-10-31,WH-01,2024-10-31,1064,1234,65760.0,6.0,0,1315.2
INV-2024-00635,PRD-014,2024-11-30,WH-01,2024-11-30,1127,1125,67560.0,6.0,0,1351.2
INV-2024-00636,PRD-014,2024-12-31,WH-01,2024-12-31,1125,1155,68400.0,6.0,0,1368.0
INV-2024-00637,PRD-014,2024-01-31,WH-02,2024-01-31,567,634,43200.0,53.0,0,864.0
INV-2024-00638,PRD-014,2024-02-29,WH-02,2024-02-29,634,669,46944.0,53.0,0,938.88
INV-2024-00639,PRD-014,2024-03-31,WH-02,2024-03-31,669,681,48600.0,53.0,0,972.0
INV-2024-00640,PRD-014,2024-04-30,WH-02,2024-04-30,681,734,61193.58,53.0,0,1223.87
INV-2024-00641,PRD-014,2024-05-31,WH-02,2024-05-31,734,684,59317.13,53.0,0,1186.34
INV-2024-00642,PRD-014,2024-06-30,WH-02,2024-06-30,684,756,65316.14,56.0,0,1306.32
INV-2024-00643,PRD-014,2024-07-31,WH-02,2024-07-31,756,767,54864.0,53.0,0,1097.28
INV-2024-00644,PRD-014,2024-08-31,WH-02,2024-08-31,767,748,54576.0,53.0,0,1091.52
INV-2024-00645,PRD-014,2024-09-30,WH-02,2024-09-30,748,726,53064.0,53.0,0,1061.28
INV-2024-00646,PRD-014,2024-10-31,WH-02,2024-10-31,726,724,52200.0,53.0,0,1044.0
INV-2024-00647,PRD-014,2024-11-30,WH-02,2024-11-30,724,703,51408.0,53.0,0,1028.16
INV-2024-00648,PRD-014,2024-12-31,WH-02,2024-12-31,703,796,54000.0,53.0,0,1080.0
INV-2024-00649,PRD-014,2024-01-31,WH-03,2024-01-31,1257,1284,110544.0,22.0,0,2133.6
INV-2024-00650,PRD-014,2024-02-29,WH-03,2024-02-29,1284,1348,110544.0,22.0,0,2210.88
INV-2024-00651,PRD-014,2024-03-31,WH-03,2024-03-31,1348,1410,115836.0,22.0,0,2316.72
INV-2024-00652,PRD-014,2024-04-30,WH-03,2024-04-30,1410,1473,145281.21,22.0,0,2905.62
INV-2024-00653,PRD-014,2024-05-31,WH-03,2024-05-31,1473,1234,139218.4,22.0,0,2784.37
INV-2024-00654,PRD-014,2024-06-30,WH-03,2024-06-30,1485,1442,156469.39,22.0,0,3129.39
INV-2024-00655,PRD-014,2024-07-31,WH-03,2024-07-31,1442,1494,123312.0,22.0,0,2466.24
INV-2024-00656,PRD-014,2024-08-31,WH-03,2024-08-31,1494,1574,128856.0,22.0,0,2577.12
INV-2024-00657,PRD-014,2024-09-30,WH-03,2024-09-30,1574,1555,131376.0,22.0,0,2627.52
INV-2024-00658,PRD-014,2024-10-31,WH-03,2024-10-31,1555,1514,128856.0,22.0,0,2577.12
INV-2024-00659,PRD-014,2024-11-30,WH-03,2024-11-30,1514,1573,129696.0,22.0,0,2593.92
INV-2024-00660,PRD-014,2024-12-31,WH-03,2024-12-31,1573,1646,135240.0,22.0,0,2704.8
INV-2024-00661,PRD-014,2024-01-31,WH-04,2024-01-31,2094,2075,212568.0,59.0,0,4251.36
INV-2024-00662,PRD-014,2024-02-29,WH-04,2024-02-29,2075,2159,215934.0,59.0,0,4318.68
INV-2024-00663,PRD-014,2024-03-31,WH-04,2024-03-31,2159,2201,222360.0,59.0,0,4447.2
INV-2024-00664,PRD-014,2024-04-30,WH-04,2024-04-30,2201,2158,245801.01,59.0,0,4916.02
INV-2024-00665,PRD-014,2024-05-31,WH-04,2024-05-31,2158,2174,253235.56,59.0,0,5064.71
INV-2024-00666,PRD-014,2024-06-30,WH-04,2024-06-30,2174,2195,249683.21,59.0,0,4993.66
INV-2024-00667,PRD-014,2024-07-31,WH-04,2024-07-31,2195,2211,110544.0,59.0,0,4494.12
INV-2024-00668,PRD-014,2024-08-31,WH-04,2024-08-31,2211,2211,225522.0,59.0,0,4510.44
INV-2024-00669,PRD-014,2024-09-30,WH-04,2024-09-30,2211,2257,227868.0,59.0,0,4557.36
INV-2024-00670,PRD-014,2024-10-31,WH-04,2024-10-31,2257,2298,232356.0,59.0,0,4647.12
INV-2024-00671,PRD-014,2024-11-30,WH-04,2024-11-30,2298,2255,232152.0,59.0,0,4643.04
INV-2024-00672,PRD-014,2024-12-31,WH-04,2024-12-31,2255,2239,229194.0,59.0,0,4583.88
INV-2024-00673,PRD-015,2024-01-31,WH-01,2024-01-31,1543,1538,238700.0,82.0,0,4774.0
INV-2024-00674,PRD-015,2024-02-29,WH-01,2024-02-29,1538,1631,245520.0,82.0,0,4910.4
INV-2024-00675,PRD-015,2024-03-31,WH-01,2024-03-31,1631,1722,259780.0,82.0,0,5195.6
INV-2024-00676,PRD-015,2024-04-30,WH-01,2024-04-30,1722,1726,341845.77,82.0,0,6836.92
INV-2024-00677,PRD-015,2024-05-31,WH-01,2024-05-31,1726,1682,323982.31,82.0,0,6479.65
INV-2024-00678,PRD-015,2024-06-30,WH-01,2024-06-30,1682,1716,291076.92,82.0,0,5821.54
INV-2024-00679,PRD-015,2024-07-31,WH-01,2024-07-31,1716,1790,340833.885,82.0,0,5434.3
INV-2024-00680,PRD-015,2024-08-31,WH-01,2024-08-31,1790,1886,284890.0,82.0,0,5697.8
INV-2024-00681,PRD-015,2024-09-30,WH-01,2024-09-30,1886,1871,291090.0,82.0,0,5821.8
INV-2024-00682,PRD-015,2024-10-31,WH-01,2024-10-31,1871,1849,288300.0,82.0,0,5766.0
INV-2024-00683,PRD-015,2024-11-30,WH-01,2024-11-30,1849,1880,288920.0,82.0,0,5778.4
INV-2024-00684,PRD-015,2024-12-31,WH-01,2024-12-31,1880,1831,287680.0,82.0,0,5753.6
INV-2024-00685,PRD-015,2024-01-31,WH-02,2024-01-31,1225,1304,235104.0,73.0,0,4702.08
INV-2024-00686,PRD-015,2024-02-29,WH-02,2024-02-29,1304,1372,248868.0,73.0,0,4977.36
INV-2024-00687,PRD-015,2024-03-31,WH-02,2024-03-31,1372,1461,263376.0,73.0,0,5267.52
INV-2024-00688,PRD-015,2024-04-30,WH-02,2024-04-30,1461,1430,329425.32,73.0,0,6588.51
INV-2024-00689,PRD-015,2024-05-31,WH-02,2024-05-31,1430,1516,340833.885,56.0,0,6505.47
INV-2024-00690,PRD-015,2024-06-30,WH-02,2024-06-30,1516,1564,369418.99,73.0,0,7388.38
INV-2024-00691,PRD-015,2024-07-31,WH-02,2024-07-31,1564,1599,294252.0,73.0,0,5885.04
INV-2024-00692,PRD-015,2024-08-31,WH-02,2024-08-31,1599,1656,302808.0,73.0,0,6056.16
INV-2024-00693,PRD-015,2024-09-30,WH-02,2024-09-30,1656,1629,305412.0,73.0,0,6108.24
INV-2024-00694,PRD-015,2024-10-31,WH-02,2024-10-31,1629,1659,305784.0,73.0,0,6115.68
INV-2024-00695,PRD-015,2024-11-30,WH-02,2024-11-30,1659,1728,340833.885,56.0,0,6301.68
INV-2024-00696,PRD-015,2024-12-31,WH-02,2024-12-31,1728,1736,322152.0,73.0,0,6443.04
INV-2024-00697,PRD-015,2024-01-31,WH-03,2024-01-31,1698,1661,364560.0,85.0,0,7291.2
INV-2024-00698,PRD-015,2024-02-29,WH-03,2024-02-29,1661,1619,355880.0,85.0,0,7117.6
INV-2024-00699,PRD-015,2024-03-31,WH-03,2024-03-31,1619,1608,350238.0,85.0,0,7004.76
INV-2024-00700,PRD-015,2024-04-30,WH-03,2024-04-30,1608,1582,398578.26,85.0,0,7971.57
INV-2024-00701,PRD-015,2024-05-31,WH-03,2024-05-31,1582,1553,431099.6,85.0,0,8621.99
INV-2024-00702,PRD-015,2024-06-30,WH-03,2024-06-30,1553,1506,373994.4,85.0,0,7479.89
INV-2024-00703,PRD-015,2024-07-31,WH-03,2024-07-31,1506,1484,324415.0,85.0,0,6488.3
INV-2024-00704,PRD-015,2024-08-31,WH-03,2024-08-31,1484,1542,328321.0,85.0,0,6566.42
INV-2024-00705,PRD-015,2024-09-30,WH-03,2024-09-30,1542,1589,339822.0,85.0,0,6796.44
INV-2024-00706,PRD-015,2024-10-31,WH-03,2024-10-31,1589,1575,340833.885,85.0,0,6865.88
INV-2024-00707,PRD-015,2024-11-30,WH-03,2024-11-30,1575,1599,344379.0,85.0,0,6887.58
INV-2024-00708,PRD-015,2024-12-31,WH-03,2024-12-31,1599,1618,348936.0,85.0,0,6978.72
INV-2024-00709,PRD-015,2024-01-31,WH-04,2024-01-31,2059,2049,541229.0,46.0,0,10824.58
INV-2024-00710,PRD-015,2024-02-29,WH-04,2024-02-29,2049,2032,537540.0,46.0,0,10750.8
INV-2024-00711,PRD-015,2024-03-31,WH-04,2024-03-31,2032,1998,530952.5,46.0,0,10619.05
INV-2024-00712,PRD-015,2024-04-30,WH-04,2024-04-30,1998,2069,666754.71,46.0,0,13335.09
INV-2024-00713,PRD-015,2024-05-31,WH-04,2024-05-31,2069,2135,610482.77,56.0,0,12209.66
INV-2024-00714,PRD-015,2024-06-30,WH-04,2024-06-30,2135,2111,716047.53,46.0,0,14320.95
INV-2024-00715,PRD-015,2024-07-31,WH-04,2024-07-31,2111,1234,567052.0,46.0,0,11341.04
INV-2024-00716,PRD-015,2024-08-31,WH-04,2024-08-31,2194,2241,584443.0,46.0,0,11688.86
INV-2024-00717,PRD-015,2024-09-30,WH-04,2024-09-30,2241,2202,585497.0,46.0,0,11709.94
INV-2024-00718,PRD-015,2024-10-31,WH-04,2024-10-31,2202,2204,580490.5,46.0,0,11609.81
INV-2024-00719,PRD-015,2024-11-30,WH-04,2024-11-30,2204,2291,592348.0,46.0,0,11846.96
INV-2024-00720,PRD-015,2024-12-31,WH-04,2024-12-31,2291,2385,616063.0,46.0,0,12321.26
INV-2024-00721,PRD-016,2024-01-31,WH-01,2024-01-31,933,928,83700.0,66.0,0,1674.0
INV-2024-00722,PRD-016,2024-02-29,WH-01,2024-02-29,928,941,84060.0,66.0,0,1681.2
INV-2024-00723,PRD-016,2024-03-31,WH-01,2024-03-31,941,1020,88200.0,66.0,0,1764.0
INV-2024-00724,PRD-016,2024-04-30,WH-01,2024-04-30,1020,1023,114754.87,66.0,0,2295.1
INV-2024-00725,PRD-016,2024-05-31,WH-01,2024-05-31,1023,1023,102940.46,66.0,0,2058.81
INV-2024-00726,PRD-016,2024-06-30,WH-01,2024-06-30,1023,1087,109104.18,66.0,0,2182.08
INV-2024-00727,PRD-016,2024-07-31,WH-01,2024-07-31,1087,1185,102240.0,66.0,0,2044.8
INV-2024-00728,PRD-016,2024-08-31,WH-01,2024-08-31,1185,1145,104850.0,66.0,0,2097.0
INV-2024-00729,PRD-016,2024-09-30,WH-01,2024-09-30,1145,1134,102600.0,66.0,0,2052.0
INV-2024-00730,PRD-016,2024-10-31,WH-01,2024-10-31,1134,1094,100260.0,66.0,0,2005.2
INV-2024-00731,PRD-016,2024-11-30,WH-01,2024-11-30,1094,1156,101250.0,66.0,0,2025.0
INV-2024-00732,PRD-016,2024-12-31,WH-01,2024-12-31,1156,1144,103500.0,66.0,0,2070.0
INV-2024-00733,PRD-016,2024-01-31,WH-02,2024-01-31,457,461,49572.0,58.0,0,991.44
INV-2024-00734,PRD-016,2024-02-29,WH-02,2024-02-29,461,521,53028.0,58.0,0,1060.56
INV-2024-00735,PRD-016,2024-03-31,WH-02,2024-03-31,521,620,61560.0,58.0,0,1231.2
INV-2024-00736,PRD-016,2024-04-30,WH-02,2024-04-30,620,638,81297.69,58.0,0,1625.95
INV-2024-00737,PRD-016,2024-05-31,WH-02,2024-05-31,638,623,82190.18,58.0,0,1643.8
INV-2024-00738,PRD-016,2024-06-30,WH-02,2024-06-30,623,653,82634.72,58.0,0,1652.69
INV-2024-00739,PRD-016,2024-07-31,WH-02,2024-07-31,653,711,73656.0,58.0,0,1473.12
INV-2024-00740,PRD-016,2024-08-31,WH-02,2024-08-31,711,733,77976.0,58.0,0,1559.52
INV-2024-00741,PRD-016,2024-09-30,WH-02,2024-09-30,733,722,78624.0,58.0,0,1572.48
INV-2024-00742,PRD-016,2024-10-31,WH-02,2024-10-31,722,688,76140.0,58.0,0,1522.8
INV-2024-00743,PRD-016,2024-11-30,WH-02,2024-11-30,688,766,78516.0,58.0,0,1570.32
INV-2024-00744,PRD-016,2024-12-31,WH-02,2024-12-31,766,776,83268.0,58.0,0,1665.36
INV-2024-00745,PRD-016,2024-01-31,WH-03,2024-01-31,444,432,55188.0,46.0,0,1103.76
INV-2024-00746,PRD-016,2024-02-29,WH-03,2024-02-29,432,416,53424.0,56.0,0,1068.48
INV-2024-00747,PRD-016,2024-03-31,WH-03,2024-03-31,416,496,57456.0,46.0,0,1149.12
INV-2024-00748,PRD-016,2024-04-30,WH-03,2024-04-30,496,553,81799.73,46.0,0,1635.99
INV-2024-00749,PRD-016,2024-05-31,WH-03,2024-05-31,553,604,88707.86,46.0,0,1774.16
INV-2024-00750,PRD-016,2024-06-30,WH-03,2024-06-30,604,572,86130.0,46.0,0,1723.17
INV-2024-00751,PRD-016,2024-07-31,WH-03,2024-07-31,572,570,86130.0,46.0,0,1438.92
INV-2024-00752,PRD-016,2024-08-31,WH-03,2024-08-31,570,536,69678.0,46.0,0,1393.56
INV-2024-00753,PRD-016,2024-09-30,WH-03,2024-09-30,536,559,69048.0,46.0,0,1380.96
INV-2024-00754,PRD-016,2024-10-31,WH-03,2024-10-31,559,565,70812.0,46.0,0,1416.24
INV-2024-00755,PRD-016,2024-11-30,WH-03,2024-11-30,565,569,71442.0,46.0,0,1428.84
INV-2024-00756,PRD-016,2024-12-31,WH-03,2024-12-31,569,565,71442.0,46.0,0,1428.84
